transaction_id;issue_date;certificate_fee;payment_method;student_id;student_name;student_email;student_country;student_age;platform_id;platform_name;platform_country;certificate_id;certificate_name;certificate_type;certificate_language;course_id;course_name;course_category;course_info;online_date
3751;2025-06-09;319.99;Bank Transfer;258;Giulia Martins;giulia.martins719@yahoo.com;Germany;54;401;GlobalNet;Canada;767;Digital Marketing Analyst;specialization;Spanish;3960;Cloud Computing Basics;Technology & IT;Prepares students to understand cloud service models and deployment basics, requires general IT literacy.;2022-07-22
2594;2024-09-25;188.64;Debit Card;117;Susan Brown;susan.brown792@yahoo.com;Netherlands;36;318;CloudWorks;United Kingdom;507;Digital Marketing Analyst;specialization;French;2626;Business Communication Skills;Marketing & Sales;Prepares students to communicate clearly in professional environments, requires no technical background.;2024-07-27
9924;2033-07-06;173.68;Credit Card;169;Omar Leroy;omar.leroy129@hotmail.com;Mexico;62;96;RiseUniversity;United States;407;Digital Marketing Analyst;specialization;Spanish;3490;Cybersecurity Awareness;Technology & IT;Prepares students to identify cyber risks and good security practices, requires no previous technical background.;2024-06-16
3833;2025-06-25;260.77;PayPal;744;Robert Patel;robert.patel496@hotmail.com;Portugal;30;344;OpenGrow;Singapore;803;Project Management Certificate;professional;Portuguese;2985;Supply Chain Analytics;Data Science & AI;Prepares students to analyze logistics and operational performance, requires spreadsheet knowledge.;2022-06-26
711;2022-12-27;596.64;Credit Card;838;Richard Esposito;richard.esposito320@gmail.com;Mexico;45;258;EduSphere;United States;821;Data Professional;professional;German;24;Leadership in Digital Teams;Business & Management;Prepares students to manage remote and digital teams effectively, requires workplace experience or interest.;2021-10-14
6543;2028-04-07;44.98;Credit Card;734;Mariana Wagner;mariana.wagner365@protonmail.com;Germany;60;101;BytePro;United Kingdom;119;AI Productivity Certificate;completion;German;3961;Machine Learning Basics;Data Science & AI;Prepares students to understand supervised learning workflows, requires statistics and Python basics.;2025-04-14
9322;2032-05-24;450.0;Credit Card;254;Zara Kumar;zara.kumar403@icloud.com;Brazil;42;184;FutureWorld;Netherlands;606;Business Intelligence Specialist;specialization;Spanish;63;SQL for Data Management;Data Science & AI;Prepares students to query and manage relational databases, requires no prior SQL experience.;2026-01-29
7987;2030-05-21;358.32;Credit Card;202;Lucas Greco;lucas.greco958@hotmail.com;United States;52;456;RisePath;Portugal;286;Business Intelligence Specialist;specialization;French;3962;Process Improvement Techniques;Professional Development;Prepares students to improve processes using structured methods, requires analytical thinking.;2021-04-10
8527;2031-03-05;380.21;Bank Transfer;402;Jin Leroy;jin.leroy310@icloud.com;Spain;55;86;GlobalAcademy;United States;389;Financial Modeling Certificate;professional;German;3963;Data Governance Fundamentals;Data Science & AI;Prepares students to define standards for data quality and ownership, requires spreadsheet familiarity.;2024-10-08
5695;2026-11-23;1339.02;Credit Card;480;Mohammed Davis;mohammed.davis813@protonmail.com;Netherlands;20;196;TechWorld;United States;290;Industrial IoT Certificate;advanced;Spanish;186;Cybersecurity Awareness;Technology & IT;Prepares students to identify cyber risks and good security practices, requires no previous technical background.;2023-08-27
4920;2025-12-29;107.95;PayPal;70;André Meyer;andré.meyer488@protonmail.com;Germany;53;411;LearnForge;Portugal;165;Cybersecurity Awareness Certificate;completion;English;128;Digital Marketing Analytics;Data Science & AI;Prepares students to measure campaign performance and customer behavior, requires basic marketing concepts.;2023-10-06
4167;2025-08-24;880.88;Credit Card;71;Patricia Romano;patricia.romano907@gmail.com;Brazil;29;426;PeakMind;United Kingdom;743;Project Management Certificate;professional;English;1827;ERP Systems Introduction;Professional Development;Prepares students to understand ERP workflows and organizational data, requires basic business process awareness.;2021-10-08
4099;2025-08-11;678.29;Credit Card;375;Lucas Ferrari;lucas.ferrari46@yahoo.com;India;30;467;AgileAcademy;United Kingdom;180;Operations Excellence Certificate;advanced;English;130;Financial Modeling Essentials;Finance & Accounting;Prepares students to build simple financial models, requires spreadsheet skills and basic finance knowledge.;2022-06-15
4100;2025-08-11;1156.34;Bank Transfer;378;Ahmed Brown;ahmed.brown826@hotmail.com;India;49;467;AgileAcademy;United Kingdom;180;Operations Excellence Certificate;advanced;English;166;Statistics for Decision Making;Data Science & AI;Prepares students to use descriptive statistics for decision making, requires basic mathematics.;2022-06-15
4818;2025-12-13;886.12;Credit Card;495;Thomas Weber;thomas.weber510@protonmail.com;United States;29;166;AgilePro;Canada;103;Project Management Certificate;professional;German;3964;SQL for Data Management;Data Science & AI;Prepares students to query and manage relational databases, requires no prior SQL experience.;2024-08-08
6202;2027-09-13;900.0;PayPal;636;Omar Durand;omar.durand323@yahoo.com;Netherlands;47;65;CoreAcademy;Australia;238;Power BI Analyst Certificate;professional;Italian;1070;Python for Business Analytics;Data Science & AI;Prepares students to analyze business data with Python, requires familiarity with spreadsheets and basic logic.;2023-03-28
3928;2025-07-11;42.53;Bank Transfer;480;Mohammed Davis;mohammed.davis813@protonmail.com;Netherlands;20;166;AgilePro;Canada;616;Web Development Foundations Certificate;completion;English;3965;AI Tools for Productivity;Data Science & AI;Prepares students to use modern AI tools responsibly in daily work, requires general digital literacy.;2024-08-08
1849;2024-03-08;532.83;Debit Card;947;Richard Sousa;richard.sousa332@outlook.com;United States;54;212;DigitalConnect;India;158;Power BI Analyst Certificate;professional;English;3966;Customer Experience Analytics;Data Science & AI;Prepares students to analyze customer satisfaction and service metrics, requires communication and spreadsheet skills.;2022-10-03
6120;2027-08-01;427.93;Credit Card;998;Inês Ferrari;inês.ferrari55@icloud.com;United Kingdom;62;99;SmartInstitute;Australia;198;Power BI Analyst Certificate;professional;English;1163;Data Visualization with Power BI;Data Science & AI;Prepares students to build business dashboards in Power BI, requires basic data handling skills.;2025-01-22
5857;2027-02-22;120.0;Credit Card;633;Jin Hoffmann;jin.hoffmann596@icloud.com;United States;35;118;OpenAcademy;United Kingdom;344;Cloud Fundamentals Certificate;completion;Italian;165;Agile and Scrum Fundamentals;Business & Management;Prepares students to work in agile delivery environments, requires no prior agile certification.;2025-11-02
8244;2030-10-03;682.83;Bank Transfer;519;Fatima Rossi;fatima.rossi281@yahoo.com;United States;47;365;NexusHive;France;718;Power BI Analyst Certificate;professional;English;2437;Web Development Basics;Technology & IT;Prepares students to understand front-end and back-end web concepts, requires basic computer literacy.;2024-07-23
3535;2025-04-30;389.33;Credit Card;536;Linda Martins;linda.martins433@gmail.com;Spain;55;348;ApexAcademy;United States;247;Digital Marketing Analyst;specialization;English;3967;SQL for Data Management;Data Science & AI;Prepares students to query and manage relational databases, requires no prior SQL experience.;2024-07-25
7721;2029-12-22;85.65;Credit Card;425;Hina Taylor;hina.taylor383@yahoo.com;Netherlands;41;157;SmartStream;France;824;Cloud Fundamentals Certificate;completion;Italian;192;HR Analytics;Data Science & AI;Prepares students to analyze workforce and recruitment metrics, requires basic spreadsheet knowledge.;2025-05-15
2527;2024-09-10;82.68;PayPal;737;Elizabeth Bruno;elizabeth.bruno871@protonmail.com;Portugal;57;219;EliteGrow;Canada;693;Database Foundations Certificate;completion;Spanish;37;Business Intelligence Foundations;Professional Development;Prepares students to design dashboards and reports, requires basic numerical reasoning.;2023-01-02
9668;2033-01-14;210.68;Credit Card;600;Jin Ricci;jin.ricci163@hotmail.com;France;36;358;CoreForge;United States;127;Digital Marketing Analyst;specialization;Spanish;133;Excel for Professionals;Finance & Accounting;Prepares students to automate reporting and work with advanced formulas, requires basic Excel skills.;2024-01-15
593;2022-10-25;62.01;Credit Card;111;Wei Ricci;wei.ricci876@hotmail.com;India;63;258;EduSphere;United States;176;Web Development Foundations Certificate;completion;Portuguese;24;Leadership in Digital Teams;Business & Management;Prepares students to manage remote and digital teams effectively, requires workplace experience or interest.;2021-10-14
292;2022-05-16;74.34;PayPal;183;Patricia Wagner;patricia.wagner592@outlook.com;France;18;79;NexusGate;Germany;493;Database Foundations Certificate;completion;English;3178;Database Design Principles;Data Science & AI;Prepares students to model business data structures, requires logical reasoning and basic computing knowledge.;2022-04-09
6480;2028-03-03;227.12;Bank Transfer;390;Ali Brown;ali.brown714@icloud.com;Canada;34;132;RisePro;South Korea;707;Digital Marketing Analyst;specialization;English;2640;Web Development Basics;Technology & IT;Prepares students to understand front-end and back-end web concepts, requires basic computer literacy.;2024-07-15
7572;2029-10-04;212.91;PayPal;583;Ava Williams;ava.williams194@protonmail.com;Australia;56;99;SmartInstitute;Australia;906;Business Intelligence Specialist;specialization;English;3968;Web Development Basics;Technology & IT;Prepares students to understand front-end and back-end web concepts, requires basic computer literacy.;2025-01-22
4575;2025-10-31;837.49;Debit Card;611;João Bernard;joão.bernard37@hotmail.com;Germany;18;276;CloudAcademy;United States;517;Supply Chain Analytics Certificate;advanced;French;145;Information Security Foundations;Technology & IT;Prepares students to understand core information security principles, requires no prior security certification.;2022-06-13
3158;2025-02-16;728.21;PayPal;239;Yuki Brown;yuki.brown23@hotmail.com;Mexico;59;488;ByteMind;Netherlands;840;Operations Excellence Certificate;advanced;English;35;Cloud Computing Basics;Technology & IT;Prepares students to understand cloud service models and deployment basics, requires general IT literacy.;2024-02-01
6434;2028-02-06;915.83;PayPal;408;Richard Costa;richard.costa927@gmail.com;India;61;488;ByteMind;Netherlands;840;Operations Excellence Certificate;advanced;English;89;ERP Systems Introduction;Professional Development;Prepares students to understand ERP workflows and organizational data, requires basic business process awareness.;2024-02-01
71;2021-10-09;62.09;Debit Card;594;Luca Bernard;luca.bernard492@outlook.com;Other;58;14;PeakAcademy;United States;732;Excel Professional Certificate;completion;Portuguese;3969;Statistics for Decision Making;Data Science & AI;Prepares students to use descriptive statistics for decision making, requires basic mathematics.;2021-06-02
9792;2033-03-31;452.45;Credit Card;473;Jessica Costa;jessica.costa600@hotmail.com;France;33;428;TechCampus;United States;643;Project Management Certificate;professional;French;977;SQL for Data Management;Data Science & AI;Prepares students to query and manage relational databases, requires no prior SQL experience.;2024-05-05
8748;2031-07-07;52.4;Debit Card;363;Patricia Pereira;patricia.pereira456@yahoo.com;India;25;15;FutureMind;Spain;899;AI Productivity Certificate;completion;Portuguese;3970;Operations Management;Business & Management;Prepares students to optimize workflows and resources, requires basic business knowledge.;2024-10-10
8701;2031-06-10;285.61;Credit Card;838;Richard Esposito;richard.esposito320@gmail.com;Mexico;45;74;SparkAcademy;United States;867;Digital Marketing Analyst;specialization;Portuguese;3971;Leadership in Digital Teams;Business & Management;Prepares students to manage remote and digital teams effectively, requires workplace experience or interest.;2022-11-07
