transaction_id;platform_id;platform_name;platform_country;certificate_id;certificate_name;certificate_type;certificate_language;course_id;course_name;course_category;course_info;online_date;student_id;student_name;student_email;student_country;student_age;issue_date;certificate_fee;payment_method
7881;1;DataMind Academy;United States;127;Supply Chain Analytics Certificate;advanced;English;17;Financial Modeling Essentials;Finance & Accounting;"Prepares students to build simple financial models; requires spreadsheet skills and basic finance knowledge.";24/09/2026;243;Hina Ferrari;hina.ferrari50@gmail.com;United Kingdom;23;25/03/2025;262,42;Debit Card
7957;5;InsightLab;Netherlands;127;Supply Chain Analytics Certificate;advanced;English;31;Risk Management Essentials;Business & Management;"Prepares students to identify; assess; and report business risks; requires basic business literacy.";02/12/2025;535;Luca Martin;luca.martin844@outlook.com;India;20;16/04/2035;464,04;Credit Card
7990;77;ZenithWorks;Israel;127;Supply Chain Analytics Certificate;advanced;English;1;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;160;Gabriel Kumar;gabriel.kumar581@yahoo.com;India;28;15/11/2023;252,55;PayPal
8009;34;SystemsLab;United States;127;Supply Chain Analytics Certificate;advanced;English;;Cloud Computing Basics;Technology & IT;"Prepares students to understand cloud service models and deployment basics; requires general IT literacy.";03/07/2027;665;Wei Moreau;wei.moreau499@icloud.com;United States;26;16/04/2022;975,76;PayPal
8115;1;DataMind Academy;United States;127;Supply Chain Analytics Certificate;advanced;English;;Cybersecurity Awareness;Technology & IT;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";05/08/2026;211;John Davis;john.davis129@yahoo.com;United States;20;18/12/2023;1274,13;Debit Card
8301;7;ModelWorks;India;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;250;Noah Weber;noah.weber63@protonmail.com;United States;44;12/06/2033;898,3;Bank Transfer
8309;4;DeepLearn Institute;Canada;127;Supply Chain Analytics Certificate;advanced;English;17;Financial Modeling Essentials;Finance & Accounting;"Prepares students to build simple financial models; requires spreadsheet skills and basic finance knowledge.";24/09/2026;602;Mariana Singh;mariana.singh501@yahoo.com;India;34;04/03/2028;287,32;Bank Transfer
8336;46;DataArc;France;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;819;Layla Greco;layla.greco215@icloud.com;France;19;23/08/2023;166,63;PayPal
8346;7;ModelWorks;India;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;259;Mariana Bernard;mariana.bernard298@gmail.com;Portugal;26;03/07/2033;498,25;PayPal
8530;93;ProximaAcademy;India;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;441;Zara Pillai;zara.pillai409@yahoo.com;Mexico;45;21/06/2022;239,85;PayPal
8539;5;InsightLab;Netherlands;127;Supply Chain Analytics Certificate;advanced;English;;Database Design Principles;Technology & IT;"Prepares students to model business data structures; requires logical reasoning and basic computing knowledge.";20/01/2023;446;Elizabeth Smith;elizabeth.smith125@protonmail.com;India;41;30/06/2025;416,16;Credit Card
8556;4;DeepLearn Institute;Canada;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;488;Charles Martin;charles.martin668@protonmail.com;United States;32;25/05/2030;1400;PayPal
8617;87;FluxAcademy;United States;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;884;Mary Pillai;mary.pillai296@icloud.com;Portugal;22;25/09/2024;156,78;Debit Card
8707;1;DataMind Academy;United States;127;Supply Chain Analytics Certificate;advanced;English;;Risk Management Essentials;Business & Management;"Prepares students to identify; assess; and report business risks; requires basic business literacy.";02/12/2025;243;Hina Ferrari;hina.ferrari50@gmail.com;United Kingdom;23;25/03/2025;262,42;Debit Card
8743;5;InsightLab;Netherlands;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;584;Sarah Gupta;sarah.gupta673@icloud.com;Brazil;57;21/08/2027;68,62;Credit Card
8787;100;OriginForge;Germany;127;Supply Chain Analytics Certificate;advanced;English;;Excel for Professionals;Finance & Accounting;"Prepares students to automate reporting and work with advanced formulas; requires basic Excel skills.";06/08/2026;98;Susan Dubois;susan.dubois39@hotmail.com;Portugal;43;04/03/2022;218,15;Credit Card
8803;50;CloudHub Academy;Ireland;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;363;Patricia Pereira;patricia.pereira456@yahoo.com;India;25;22/08/2024;212,2;Debit Card
8817;7;ModelWorks;India;127;Supply Chain Analytics Certificate;advanced;English;;Python for Business Analytics;Data Science & AI;"Prepares students to analyze business data with Python; requires familiarity with spreadsheets and basic logic.";07/04/2023;65;Ana Kumar;ana.kumar66@icloud.com;Spain;43;26/12/2025;795,5;Credit Card
8830;7;ModelWorks;India;127;Supply Chain Analytics Certificate;advanced;English;;Database Design Principles;Technology & IT;"Prepares students to model business data structures; requires logical reasoning and basic computing knowledge.";20/01/2023;5;Karen Kumar;karen.kumar709@outlook.com;Brazil;47;08/02/2034;899,45;Bank Transfer
8878;2;NeuralForge;Germany;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;114;Gabriel Kumar;gabriel.kumar357@hotmail.com;India;32;29/03/2027;890,93;Credit Card
8883;4;DeepLearn Institute;Canada;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;602;Mariana Singh;mariana.singh501@yahoo.com;India;34;04/03/2028;287,32;Bank Transfer
8931;6;DataCraft;Portugal;127;Supply Chain Analytics Certificate;advanced;English;19;Industrial IoT Fundamentals;Technology & IT;"Prepares students to understand sensors; connectivity; and monitoring systems; requires basic technical curiosity.";19/03/2026;144;Mohammed Sousa;mohammed.sousa342@hotmail.com;Mexico;18;14/12/2025;45,96;Credit Card
8963;1;DataMind Academy;United States;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;468;Karen Gupta;karen.gupta270@protonmail.com;Australia;29;14/11/2022;639,07;Bank Transfer
9090;23;LeadHub;United Kingdom;127;Supply Chain Analytics Certificate;advanced;English;;Data Governance Fundamentals;Data Science & AI;"Prepares students to define standards for data quality and ownership; requires spreadsheet familiarity.";08/07/2021;714;Thomas Jones;thomas.jones783@yahoo.com;Brazil;43;06/02/2033;332,17;PayPal
9140;5;InsightLab;Netherlands;127;Supply Chain Analytics Certificate;advanced;English;;Risk Management Essentials;Business & Management;"Prepares students to identify; assess; and report business risks; requires basic business literacy.";02/12/2025;535;Luca Martin;luca.martin844@outlook.com;India;20;16/04/2035;464,04;Credit Card
9218;93;ProximaAcademy;India;127;Supply Chain Analytics Certificate;advanced;English;;Information Security Foundations;Technology & IT;"Prepares students to understand core information security principles; requires no prior security certification.";28/11/2021;15;Neha Ferreira;neha.ferreira962@gmail.com;Poland;30;06/05/2021;210,41;Bank Transfer
9219;89;EchoForge;France;127;Supply Chain Analytics Certificate;advanced;English;25;Operations Management;Business & Management;"Prepares students to optimize workflows and resources; requires basic business knowledge.";29/08/2026;88;Lucas Singh;lucas.singh290@hotmail.com;Japan;32;11/04/2021;263,41;Debit Card
9306;56;BudgetHub;Germany;127;Supply Chain Analytics Certificate;advanced;English;;Statistics for Decision Making;Data Science & AI;"Prepares students to use descriptive statistics for decision making; requires basic mathematics.";21/08/2028;260;David Taylor;david.taylor237@yahoo.com;Germany;40;28/05/2022;271,99;PayPal
9489;89;EchoForge;France;127;Supply Chain Analytics Certificate;advanced;English;;Operations Management;Business & Management;"Prepares students to optimize workflows and resources; requires basic business knowledge.";29/08/2026;88;Lucas Singh;lucas.singh290@hotmail.com;Japan;32;11/04/2021;263,41;Debit Card
9615;2;NeuralForge;Germany;127;Supply Chain Analytics Certificate;advanced;English;27;Project Management Essentials;Business & Management;"Prepares students to coordinate projects and teams; requires basic organizational and communication skills.";03/03/2027;809;Wei Schneider;wei.schneider801@yahoo.com;Spain;48;17/11/2025;1006,37;Credit Card
9724;3;AI SkillHub;United Kingdom;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;788;Layla Marino;layla.marino211@icloud.com;Germany;30;23/07/2033;758,07;Credit Card
9746;27;ProjectPath;Canada;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;621;Linda Becker;linda.becker931@gmail.com;United Kingdom;42;04/07/2023;435,91;PayPal
9770;1;DataMind Academy;United States;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;482;Charles Wilson;charles.wilson481@yahoo.com;United States;35;13/10/2032;450;Bank Transfer
9796;87;FluxAcademy;United States;127;Supply Chain Analytics Certificate;advanced;English;2;Agile and Scrum Fundamentals;Business & Management;"Prepares students to work in agile delivery environments; requires no prior agile certification.";27/02/2027;190;Tiago Rossi;tiago.rossi758@hotmail.com;United States;50;14/03/2024;249,17;Debit Card
9872;9;CodeCraft Academy;United States;127;Supply Chain Analytics Certificate;advanced;English;;Data Analysis Fundamentals;Data Science & AI;"Prepares students for entry-level data analysis roles; requires basic spreadsheet knowledge.";06/11/2026;352;Sarah Ricci;sarah.ricci399@icloud.com;South Africa;45;03/07/2025;75,02;Credit Card
9968;3;AI SkillHub;United Kingdom;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;194;Min Colombo;min.colombo699@icloud.com;Germany;52;08/09/2025;450;Credit Card
10120;9;CodeCraft Academy;United States;127;Supply Chain Analytics Certificate;advanced;English;20;Information Security Foundations;Technology & IT;"Prepares students to understand core information security principles; requires no prior security certification.";28/11/2021;352;Sarah Ricci;sarah.ricci399@icloud.com;South Africa;45;03/07/2025;75,02;Credit Card
10249;6;DataCraft;Portugal;127;Supply Chain Analytics Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;445;Linda Santos;linda.santos680@outlook.com;India;58;24/10/2032;60,79;PayPal
10280;75;PeakLab;Singapore;127;Supply Chain Analytics Certificate;advanced;English;;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;183;Patricia Wagner;patricia.wagner592@outlook.com;France;18;22/05/2025;225,09;PayPal
10286;4;DeepLearn Institute;Canada;127;Supply Chain Analytics Certificate;advanced;English;12;Database Design Principles;Technology & IT;"Prepares students to model business data structures; requires logical reasoning and basic computing knowledge.";20/01/2023;300;Richard Martins;richard.martins387@hotmail.com;Mexico;36;07/05/2024;977,1;Credit Card
10327;93;ProximaAcademy;India;127;Supply Chain Analytics Certificate;advanced;English;;Information Security Foundations;Technology & IT;"Prepares students to understand core information security principles; requires no prior security certification.";28/11/2021;15;Neha Ferreira;neha.ferreira962@gmail.com;Poland;30;06/05/2021;210,41;Bank Transfer
10437;4;DeepLearn Institute;Canada;127;Supply Chain Analytics Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;793;Karen Esposito;karen.esposito198@hotmail.com;France;32;31/05/2025;109,6;Credit Card
